mode,load,0_squeezenet1_1-2,1_vgg16-4,2_vgg19-8
mps-uncap,0.8,31.356186866760222,50.886127948760986,60.15634536743169
mps-uncap,0.9,50.491113662719606,82.06581592559807,174.9708080291748
mps-uncap,1.0,201.68286800384527,424.30529832839983,374.9492073059079
mps-uncap,0.5,9.255266189575197,16.133871078491207,23.69737625122069
mps-uncap,0.6,11.720471382141078,20.384073257446254,28.441658020019535
mps-uncap,0.7,16.721067428588885,30.191831588745096,41.06125831604004
mps-uncap,0.1,4.702043533325195,7.395768165588378,11.12926483154297
mps-uncap,0.2,5.3317642211914125,7.8635501861572275,13.174457550048832
mps-uncap,0.3,6.690216064453125,11.12251281738278,16.001560688018788
mps-uncap,0.4,7.999191284179686,12.702836990356447,20.72288751602173
