mode,load,0_squeezenet1_1-2,1_vgg16-4,2_vgg19-8
mps-uncap,0.8,3.2570362091064453,6.429910659790039,8.262872695922852
mps-uncap,0.9,4.29987907409668,7.179021835327148,9.006261825561523
mps-uncap,1.0,5.675077438354492,7.85219669342041,9.346961975097656
mps-uncap,0.5,2.5691986083984375,3.219485282897949,6.387472152709961
mps-uncap,0.6,2.629518508911133,3.397226333618164,6.767511367797852
mps-uncap,0.7,2.781391143798828,4.910945892333984,7.595539093017578
mps-uncap,0.1,2.5489330291748047,3.0488967895507812,6.059408187866211
mps-uncap,0.2,2.4657249450683594,3.011941909790039,6.048917770385742
mps-uncap,0.3,2.5300979614257812,3.0252933502197266,6.068587303161621
mps-uncap,0.4,2.5780200958251953,3.053426742553711,6.20877742767334
