mode,load,0_densenet161-8,1_densenet169-4,2_efficientnet_b6-8
mps-uncap,0.8,51.375675201415994,40.297698974609396,62.292766571044936
mps-uncap,0.9,103.1656265258789,66.52560234069826,171.8005180358887
mps-uncap,1.0,362.2934818267822,256.84671401977545,613.9551401138306
mps-uncap,0.5,15.027284622192385,13.755488395690925,16.8276309967041
mps-uncap,0.6,18.660974502563477,15.21410942077638,21.810865402221683
mps-uncap,0.7,31.115937232971227,19.3173885345459,33.571720123291016
mps-uncap,0.1,1.8394708633422918,1.8013000488281292,3.339004516601596
mps-uncap,0.2,8.707761764526367,11.09805107116698,9.52441692352295
mps-uncap,0.3,11.919832229614258,12.578582763671873,12.601280212402344
mps-uncap,0.4,14.64152336120606,13.86008262634278,14.414429664611816
