mode,load,0_densenet161-8,1_densenet169-4,2_efficientnet_b6-8
mps-uncap,0.8,20.218849182128906,21.67654037475586,21.886587142944336
mps-uncap,0.9,22.181272506713867,20.02429962158203,21.126508712768555
mps-uncap,1.0,23.552656173706055,22.34625816345215,22.064208984375
mps-uncap,0.5,23.334503173828125,23.052215576171875,24.2002010345459
mps-uncap,0.6,23.424386978149414,20.6301212310791,20.487070083618164
mps-uncap,0.7,21.275043487548828,24.05548095703125,21.255016326904297
mps-uncap,0.1,27.60457992553711,27.384281158447266,28.117895126342773
mps-uncap,0.2,27.50563621520996,27.040958404541016,31.227588653564453
mps-uncap,0.3,28.087377548217773,27.59718894958496,27.985811233520508
mps-uncap,0.4,25.62117576599121,26.57771110534668,26.599407196044922
