mode,load,0_densenet161-8,1_densenet169-4,2_efficientnet_b6-8
mps-uncap,0.8,155.00712394714355,188.8716220855713,213.9582633972168
mps-uncap,0.9,262.9966735839844,204.84137535095215,321.52533531188965
mps-uncap,1.0,560.8432292938232,476.285457611084,1233.1116199493408
mps-uncap,0.5,63.54260444641113,49.25704002380371,71.69938087463379
mps-uncap,0.6,82.2594165802002,77.98981666564941,91.86053276062012
mps-uncap,0.7,121.46186828613281,77.95429229736328,121.2303638458252
mps-uncap,0.1,49.924612045288086,45.781850814819336,61.30361557006836
mps-uncap,0.2,53.302764892578125,58.37082862854004,58.47764015197754
mps-uncap,0.3,61.97929382324219,51.92303657531738,60.953617095947266
mps-uncap,0.4,64.68415260314941,49.92079734802246,62.67571449279785
