mode,load,0_densenet161-8,1_densenet169-4,2_efficientnet_b6-8
mps-uncap,0.8,9.68027114868164,6.744146347045898,12.82954216003418
mps-uncap,0.9,29.395103454589844,15.050411224365234,47.763943672180176
mps-uncap,1.0,110.22710800170898,78.19104194641113,188.20595741271973
mps-uncap,0.5,0.0514984130859375,0.0476837158203125,0.04792213439941406
mps-uncap,0.6,0.05030632019042969,0.04792213439941406,0.054955482482910156
mps-uncap,0.7,2.308964729309082,0.05602836608886719,5.981206893920898
mps-uncap,0.1,0.06330013275146484,0.06103515625,0.05984306335449219
mps-uncap,0.2,0.06091594696044922,0.05936622619628906,0.05841255187988281
mps-uncap,0.3,0.05698204040527344,0.054836273193359375,0.05459785461425781
mps-uncap,0.4,0.053882598876953125,0.055789947509765625,0.05543231964111328
