mode,load,0_densenet161-8,1_densenet169-4,2_efficientnet_b6-8
mps-uncap,0.8,68.60487461090088,56.46839141845705,79.90207672119145
mps-uncap,0.9,121.88100814819336,83.4746837615967,189.74182605743408
mps-uncap,1.0,383.00442695617676,276.2377738952638,633.2550287246704
mps-uncap,0.5,30.31048774719239,27.490782737731934,32.060861587524414
mps-uncap,0.6,34.613943099975586,29.65564727783203,36.83619499206543
mps-uncap,0.7,49.695825576782234,32.91881084442139,49.768924713134766
mps-uncap,0.1,26.251816749572754,26.434183120727543,27.643203735351566
mps-uncap,0.2,26.586413383483887,26.9528865814209,27.83887386322022
mps-uncap,0.3,27.704429626464847,28.200149536132812,27.932262420654304
mps-uncap,0.4,30.418205261230472,28.578329086303714,30.385494232177734
