mode,load,0_densenet161-8,1_densenet169-4,2_efficientnet_b6-8
mps-uncap,0.8,135.1935863494873,169.62647438049316,193.7263011932373
mps-uncap,0.9,242.43831634521484,187.0567798614502,301.527738571167
mps-uncap,1.0,539.5593643188477,456.7074775695801,1214.8613929748535
mps-uncap,0.5,51.380157470703125,35.672903060913086,60.27364730834961
mps-uncap,0.6,62.89315223693848,60.64772605895996,75.24728775024414
mps-uncap,0.7,107.8498363494873,62.815189361572266,101.4397144317627
mps-uncap,0.1,34.191131591796875,23.024797439575195,45.29428482055664
mps-uncap,0.2,37.71066665649414,43.92719268798828,41.78977012634277
mps-uncap,0.3,51.23710632324219,40.54427146911621,43.07842254638672
mps-uncap,0.4,52.75559425354004,40.105581283569336,46.793222427368164
