mode,load,0_densenet161-8,1_densenet169-4,2_efficientnet_b6-8
mps-uncap,0.8,19.847631454467773,19.78928804397583,20.86844921112061
mps-uncap,0.9,21.077048778533936,18.779239654541016,20.797266960144043
mps-uncap,1.0,21.942710876464844,20.314698219299316,19.960832595825195
mps-uncap,0.5,19.581665992736816,19.67590570449829,20.62941312789917
mps-uncap,0.6,20.970382690429688,19.937915802001953,19.43855047225952
mps-uncap,0.7,20.56218862533569,18.511009216308594,20.51103115081787
mps-uncap,0.1,26.26416206359863,26.969213485717773,27.68369197845459
mps-uncap,0.2,26.398062705993652,26.842870712280273,27.78439044952393
mps-uncap,0.3,26.390085220336918,27.011752128601067,26.15900516510011
mps-uncap,0.4,23.07559967041015,23.105926513671875,20.954513549804684
