mode,load,0_densenet161-8,1_densenet169-4,2_efficientnet_b6-8
mps-uncap,0.8,10.59722900390625,9.654998779296875,11.454582214355469
mps-uncap,0.9,10.558843612670898,9.740829467773438,11.447668075561523
mps-uncap,1.0,10.614633560180664,9.698629379272461,11.460542678833008
mps-uncap,0.5,10.595560073852539,9.74726676940918,11.41500473022461
mps-uncap,0.6,10.599136352539062,9.769916534423828,11.481761932373047
mps-uncap,0.7,10.540246963500977,9.792566299438477,11.491060256958008
mps-uncap,0.1,10.567188262939453,9.874105453491211,11.439323425292969
mps-uncap,0.2,10.540246963500977,9.824752807617188,11.449098587036133
mps-uncap,0.3,10.617971420288086,9.788751602172852,11.513471603393555
mps-uncap,0.4,10.605812072753906,9.6282958984375,11.416912078857422
