mode,load,0_densenet161-8,1_densenet169-4,2_efficientnet_b6-8
mps-uncap,0.8,93.06296586990356,119.60139989852898,140.40439844131478
mps-uncap,0.9,206.60580396652225,150.47660827636713,265.558731555939
mps-uncap,1.0,481.7593097686768,379.11748409271235,1142.0115542411804
mps-uncap,0.5,31.224060058593746,27.146742343902595,37.680687904357896
mps-uncap,0.6,40.596418380737305,31.543407440185522,47.75492191314686
mps-uncap,0.7,70.23941516876219,50.27154684066798,65.87517261505127
mps-uncap,0.1,22.196550369262688,21.14206314086914,24.936461448669434
mps-uncap,0.2,22.36652374267578,25.52007675170899,25.891768932342558
mps-uncap,0.3,29.49583530426027,27.317900657653805,23.827018737792994
mps-uncap,0.4,35.78491210937494,29.023637771606403,31.332767009735072
