mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-8,2_mobilenet_v3_small-16,3_resnet18-32
mps-uncap,1.0,13.263225555419922,14.831304550170898,11.807918548583984,10.859966278076172
