mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-8,2_mobilenet_v3_small-16,3_resnet18-32
mps-uncap,1.0,11.641740798950195,12.627029418945314,10.094070434570312,9.178638458251953
