mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-8,2_mobilenet_v3_small-16,3_resnet18-32
mps-uncap,1.0,9.57179069519043,7.8334808349609375,4.839420318603516,6.06536865234375
