mode,load,0_resnet101-2,1_resnet50-2,2_squeezenet1_0-2
mps-uncap,0.6,77.8656005859375,42.79923439025879,17.61031150817871
mig,0.6,79.44869995117188,48.16436767578125,28.757333755493164
mps-uncap,0.7,99.3196964263916,55.76372146606445,21.142244338989258
mig,0.7,102.91790962219238,68.86458396911621,24.955272674560547
mps-uncap,0.8,130.6753158569336,67.3055648803711,31.100988388061523
mig,0.8,150.03633499145508,66.11490249633789,31.87251091003418
mps-uncap,0.9,226.454496383667,128.41463088989258,54.32844161987305
mig,0.9,226.57155990600586,145.62225341796875,35.52412986755371
mps-uncap,1.0,1656.0924053192139,171.72551155090332,4573.918581008911
mig,1.0,1580.4286003112793,1472.8646278381348,163.42425346374512
mps-uncap,1.1,10508.240938186646,6506.588459014893,12452.606916427612
mig,1.1,9210.95323562622,6608.513593673706,5716.432571411133
mps-uncap,1.2,17417.0241355896,12087.589025497437,19047.7237701416
mig,1.2,14239.559173583984,15060.449838638306,13341.983079910278
mps-uncap,1.3,22889.705657958984,20450.443267822266,20710.256576538086
mig,1.3,18761.2144947052,18912.498235702515,19658.05983543396
