mode,load,0_resnet101-2,1_resnet50-2,2_squeezenet1_0-2
mps-uncap,0.6,10.875463485717773,5.9316587448120135,2.5531530380249015
mig,0.6,10.50459623336792,6.155295372009278,2.4058985710144034
mps-uncap,0.7,10.315656661987305,5.662016868591309,2.409219741821289
mig,0.7,10.118591785430908,5.821504592895509,2.2332978248596187
mps-uncap,0.8,10.249209403991697,5.582334995269776,2.138960361480712
mig,0.8,9.930360317230225,5.526399612426758,2.1452903747558594
mps-uncap,0.9,10.122017860412598,5.430779457092285,2.5273513793945304
mig,0.9,10.042395591735838,5.4486989974975595,2.10019588470459
mps-uncap,1.0,9.96122360229492,5.272636413574219,2.6035261154174796
mig,1.0,9.750804901123049,5.382378101348876,2.0885467529296875
mps-uncap,1.1,9.93187427520752,5.299873352050781,2.623825073242188
mig,1.1,9.850685596466066,5.296230316162109,2.1429061889648438
mps-uncap,1.2,10.040621757507324,5.309514999389648,2.631769180297854
mig,1.2,9.589626789093018,5.347490310668945,2.1170330047607413
mps-uncap,1.3,10.021958351135254,5.529956817626951,2.12308406829834
mig,1.3,9.541139602661135,5.308771133422852,2.137382030487061
