mode,load,0_resnet101-2,1_resnet50-2,2_squeezenet1_0-2
mps-uncap,0.6,21.248340606689453,9.311342239379885,3.7882328033447266
mig,0.6,18.812942504882816,11.481475830078118,3.844571113586426
mps-uncap,0.7,26.496195793151852,13.443732261657715,6.033563613891603
mig,0.7,29.85548973083496,15.803432464599611,4.886126518249511
mps-uncap,0.8,50.61113834381105,19.042682647705078,9.027838706970215
mig,0.8,44.72143650054933,24.571895599365234,8.604645729064941
mps-uncap,0.9,99.94692802429199,46.13642692565917,20.075130462646488
mig,0.9,98.86751174926758,58.8526725769043,15.009737014770506
mps-uncap,1.0,1422.6570129394531,96.3918685913086,4002.0277261734004
mig,1.0,820.3394889831544,1278.6656141281128,114.82148170471191
mps-uncap,1.1,9312.645435333252,5922.658109664917,11114.439964294434
mig,1.1,8197.823452949524,5976.825904846191,5157.563924789428
mps-uncap,1.2,15938.388490676878,10983.567094802856,17158.142137527466
mig,1.2,12624.04477596283,13387.595653533936,11905.537319183351
mps-uncap,1.3,20493.068432807922,18543.873214721683,18712.80541419983
mig,1.3,17178.43475341797,17123.443460464478,17925.63593387604
