mode,load,0_resnet101-2,1_resnet50-2,2_squeezenet1_0-2
mps-uncap,0.6,68.62664222717285,37.97340393066406,15.835762023925781
mig,0.6,70.098876953125,42.91868209838867,26.89671516418457
mps-uncap,0.7,89.94174003601074,50.80986022949219,19.20175552368164
mig,0.7,93.841552734375,63.86113166809082,23.06389808654785
mps-uncap,0.8,121.44589424133301,62.2715950012207,29.267311096191406
mig,0.8,140.84815979003906,61.02633476257324,30.03549575805664
mps-uncap,0.9,216.97092056274414,123.54850769042969,52.55627632141113
mig,0.9,217.49281883239746,140.49124717712402,33.6918830871582
mps-uncap,1.0,1646.5773582458496,166.75329208374023,4572.155237197876
mig,1.0,1571.2182521820068,1467.8010940551758,161.58604621887207
mps-uncap,1.1,10498.890161514282,6501.739740371704,12448.93217086792
mig,1.1,9201.621294021606,6603.450059890747,5714.619159698486
mps-uncap,1.2,17404.959440231323,12081.177711486816,19035.914421081543
mig,1.2,14230.531454086304,15055.344343185425,13330.234050750732
mps-uncap,1.3,22876.383066177368,20440.816640853882,20692.556142807007
mig,1.3,18751.70588493347,18907.26065635681,19641.93105697632
