mode,load,0_resnet101-2,1_resnet50-2,2_squeezenet1_0-2
mps-uncap,0.6,9.015083312988281,4.648685455322266,1.7244815826416016
mig,0.6,8.976459503173828,4.989147186279297,1.7414093017578125
mps-uncap,0.7,8.997201919555664,4.692316055297852,1.7571449279785156
mig,0.7,9.003162384033203,5.009889602661133,1.758575439453125
mps-uncap,0.8,9.120941162109375,4.751443862915039,1.7514228820800781
mig,0.8,8.975982666015625,4.915714263916016,1.7766952514648438
mps-uncap,0.9,9.170770645141602,4.789590835571289,1.737356185913086
mig,0.9,8.945703506469727,4.999637603759766,1.7490386962890625
mps-uncap,1.0,9.449005126953125,4.746437072753906,1.8584728240966797
mig,1.0,9.176969528198242,5.106449127197266,1.7554759979248047
mps-uncap,1.1,9.511709213256836,4.900932312011719,1.9643306732177734
mig,1.1,9.28807258605957,5.161285400390625,1.832723617553711
mps-uncap,1.2,10.07080078125,5.112409591674805,2.022266387939453
mig,1.2,9.493827819824219,5.26118278503418,1.8432140350341797
mps-uncap,1.3,10.152339935302734,5.209922790527344,1.8846988677978516
mig,1.3,9.594440460205078,5.204200744628906,1.8072128295898438
