mode,load,0_resnet101-2,1_resnet50-2,2_squeezenet1_0-2
mps-uncap,0.6,30.533313751220703,14.159917831420902,5.617856979370117
mig,0.6,27.951288223266612,16.60304069519043,5.6594133377075195
mps-uncap,0.7,35.75918674468994,18.335366249084476,7.90956020355225
mig,0.7,39.011240005493164,20.881986618041992,6.696820259094237
mps-uncap,0.8,60.06720066070557,24.04766082763673,10.85197925567627
mig,0.8,53.861641883850105,29.61111068725586,10.445594787597656
mps-uncap,0.9,109.39278602600098,51.14393234252929,21.985292434692383
mig,0.9,107.98139572143555,63.9878511428833,16.83673858642578
mps-uncap,1.0,1431.913137435913,101.29518508911133,4004.1033029556274
mig,1.0,829.6807765960693,1283.8172912597656,116.66152477264406
mps-uncap,1.1,9322.182416915894,5927.779626846313,11116.38150215149
mig,1.1,8207.36334323883,5981.932640075684,5159.338974952697
mps-uncap,1.2,15947.862768173216,10988.596630096436,17160.070085525513
mig,1.2,12633.044385910034,13392.75312423706,11907.36999511719
mps-uncap,1.3,20502.47869491577,18548.84295463562,18714.660787582397
mig,1.3,17187.45584487915,17128.371000289917,17927.509260177616
