mode,load,0_squeezenet1_1-8,1_squeezenet1_1-8,2_squeezenet1_1-8,3_squeezenet1_1-8
mig,0.1,4.81766700744629,4.877319335937502,4.830570220947266,7.355725765228271
mig,0.2,5.088539123535155,5.127224922180176,5.1697254180908185,7.589263916015625
mig,0.3,5.240993499755859,5.362081527709959,5.396380424499513,7.9067277908325195
mig,0.4,5.395450592041015,5.427713394165038,5.412347316741948,7.837097644805911
mig,0.5,5.384588241577148,5.508198738098132,5.466244220733636,7.869606018066407
mig,0.6,5.47762870788574,5.488636493682857,5.492103099822997,7.803654670715334
mig,0.7,5.276794433593749,5.325198173522949,5.382058620452881,7.637977600097656
mig,0.8,4.892292022705077,4.829218387603749,4.829907417297363,7.366728782653809
mig,0.9,3.619928359985352,3.6557006835937504,3.6555123329162593,6.2717366218566895
mig,1.0,3.5522031784057626,3.5769248008728027,3.584613800048828,6.17903709411621
