mode,load,0_squeezenet1_1-8,1_squeezenet1_1-8,2_squeezenet1_1-8,3_squeezenet1_1-8
mig,0.1,10.750770568847656,9.193658828735352,10.99848747253418,13.488054275512695
mig,0.2,14.020204544067383,12.87984848022461,14.796018600463867,21.6066837310791
mig,0.3,20.70450782775879,19.787073135375977,17.707347869873047,17.968177795410156
mig,0.4,27.292490005493164,28.059720993041992,24.145126342773438,31.85558319091797
mig,0.5,29.619216918945312,25.551557540893555,36.420345306396484,44.5857048034668
mig,0.6,51.7735481262207,31.94570541381836,40.94290733337402,66.05768203735352
mig,0.7,63.05813789367676,42.36650466918945,45.07613182067871,95.9022045135498
mig,0.8,52.10161209106445,55.9694766998291,74.65481758117676,118.54100227355957
mig,0.9,192.60334968566895,135.37836074829102,160.90750694274902,331.6824436187744
mig,1.0,3892.392873764038,3645.972728729248,3610.6936931610107,4633.750438690186
