mode,load,0_squeezenet1_1-8,1_squeezenet1_1-8,2_squeezenet1_1-8,3_squeezenet1_1-8
mig,0.1,1.2151241302490248,1.4068603515625007,1.6212940216064469,1.541066169738768
mig,0.2,3.213143348693848,3.11126708984375,3.159952163696289,4.7934532165527335
mig,0.3,4.15201187133789,4.031896591186523,4.207944869995118,5.83958625793457
mig,0.4,5.204057693481445,5.030298233032227,5.252289772033691,8.465886116027832
mig,0.5,6.9522857666015625,6.86626434326172,6.788754463195803,11.593198776245115
mig,0.6,10.895156860351564,9.350943565368656,9.941935539245605,14.539361000061035
mig,0.7,15.109896659851074,14.330625534057617,14.849328994750977,24.647951126098633
mig,0.8,21.462011337280277,24.157261848449707,26.14769935607911,44.63636875152588
mig,0.9,84.35463905334474,65.25435447692873,66.6848659515381,246.63445949554443
mig,1.0,3568.858480453491,3304.935359954834,3174.6854782104488,4232.352542877197
