mode,load,0_squeezenet1_1-8,1_squeezenet1_1-8,2_squeezenet1_1-8,3_squeezenet1_1-8
mig,0.1,4.365634918212891,4.37769889831543,4.370450973510742,6.830239295959473
mig,0.2,4.376029968261719,4.387998580932617,4.383707046508789,7.094383239746094
mig,0.3,4.431962966918945,4.462003707885742,4.468584060668945,7.225561141967773
mig,0.4,4.361581802368164,4.3819427490234375,4.40526008605957,7.189059257507324
mig,0.5,4.247903823852539,4.288244247436523,4.273033142089844,7.085824012756348
mig,0.6,4.06489372253418,4.036974906921388,4.101037979125977,6.917834281921387
mig,0.7,3.6555528640747075,3.693103790283203,3.686404228210449,6.483316421508789
mig,0.8,3.3309459686279297,3.381013870239258,3.3607959747314453,6.038904190063477
mig,0.9,3.306865692138672,3.3338069915771484,3.339052200317383,6.020069122314453
mig,1.0,3.303050994873047,3.3344507217407227,3.3333301544189453,6.013631820678711
