mode,load,0_squeezenet1_1-8,1_squeezenet1_1-8,2_squeezenet1_1-8,3_squeezenet1_1-8
mig,0.1,3.647327423095703,3.654003143310547,3.6478042602539062,5.918979644775391
mig,0.2,3.1163692474365234,3.1290054321289062,3.132343292236328,5.84721565246582
mig,0.3,3.096342086791992,3.1163692474365234,3.123760223388672,5.8155059814453125
mig,0.4,3.025054931640625,3.0438899993896484,3.0431747436523438,5.74040412902832
mig,0.5,3.0851364135742188,3.112316131591797,3.114938735961914,5.799055099487305
mig,0.6,3.0868053436279297,3.115415573120117,3.119945526123047,5.803585052490234
mig,0.7,3.0884742736816406,3.1175613403320312,3.113269805908203,5.806922912597656
mig,0.8,3.092050552368164,3.1201839447021484,3.12042236328125,5.808353424072266
mig,0.9,3.055095672607422,3.1168460845947266,3.053903579711914,5.740880966186523
mig,1.0,3.1044483184814453,3.1261444091796875,3.1206607818603516,5.824565887451172
