mode,load,0_squeezenet1_1-8,1_squeezenet1_1-8,2_squeezenet1_1-8,3_squeezenet1_1-8
mig,0.1,3.625631332397461,3.63922119140625,3.6330223083496094,5.877256393432617
mig,0.2,3.098011016845703,3.1142234802246094,3.1173229217529297,5.7964324951171875
mig,0.3,3.0760765075683594,3.0946731567382812,3.103971481323242,5.790948867797852
mig,0.4,3.002166748046875,3.0257701873779297,3.0295848846435547,5.719661712646484
mig,0.5,3.069639205932617,3.095388412475586,3.098011016845703,5.7773590087890625
mig,0.6,3.069639205932617,3.0982494354248047,3.103494644165039,5.782127380371094
mig,0.7,3.072023391723633,3.0982494354248047,3.0956268310546875,5.790233612060547
mig,0.8,3.0717849731445312,3.104686737060547,3.0989646911621094,5.786657333374023
mig,0.9,3.0007362365722656,3.0226707458496094,3.031015396118164,5.715608596801758
mig,1.0,3.0028820037841797,3.030061721801758,3.0541419982910156,5.711078643798828
