mode,load,0_densenet161-2,1_densenet161-2
mig,0.1,0.059604644775390625,0.05936622619628906
mig,0.2,0.051975250244140625,0.053882598876953125
mig,0.3,0.046372413635253906,0.04887580871582031
mig,0.4,0.045299530029296875,0.0457763671875
mig,0.5,1.184225082397461,0.38504600524902344
mig,0.6,5.0879716873168945,4.276037216186523
mig,0.7,8.534550666809082,7.190704345703125
mig,0.8,12.61758804321289,13.462543487548828
mig,0.9,37.44637966156006,36.596059799194336
mig,1.0,255.35869598388672,1488.2047176361084
