mode,load,0_densenet161-2,1_densenet161-2
mig,0.1,20.599049989445888,19.35426117411807
mig,0.2,42.43821851436736,40.11809269579922
mig,0.3,63.950519804558425,60.79707910381372
mig,0.4,80.56471616481356,77.08538009139744
mig,0.5,100.58781004461798,96.00914118622427
mig,0.6,127.62124229775227,120.55106133365271
mig,0.7,144.20055512372167,139.8545659846597
mig,0.8,163.27966716622345,163.6570347556809
mig,0.9,186.34030450516116,182.51764003977107
mig,1.0,202.62464113130082,201.59519340378733
