mode,load,0_vgg16-16,1_inception_v3-4,2_resnet18-4
mps-uncap,0.6,12.61436939239502,23.391008377075195,3.9577484130859375
mig,0.6,32.43851661682129,11.765003204345703,3.869295120239258
mps-uncap,0.7,13.194441795349121,72.4785327911377,6.912827491760254
mig,0.7,39.7496223449707,15.16413688659668,4.803299903869629
mps-uncap,0.8,13.414621353149414,2011.3683938980103,14.489412307739258
mig,0.8,51.404714584350586,21.337151527404785,5.999088287353516
mps-uncap,0.9,13.54062557220459,9302.640080451965,87.75496482849121
mig,0.9,80.09862899780273,31.55803680419922,9.755134582519531
mps-uncap,1.0,13.964414596557617,14353.211164474487,5886.772394180298
mig,1.0,397.9356288909912,218.3617353439331,350.72970390319824
mps-uncap,1.1,15.760540962219238,19157.872915267944,9987.864971160889
mig,1.1,4136.154890060425,3755.423903465271,3496.393918991089
mps-uncap,1.2,17.452716827392578,22327.312707901,17380.06854057312
mig,1.2,8400.534272193909,7007.920265197754,6801.885366439819
mps-uncap,1.3,20.341157913208008,26124.132990837097,18381.05857372284
mig,1.3,10517.31526851654,9329.060554504395,8953.155875205994
