mode,load,0_vgg16-16,1_inception_v3-4,2_resnet18-4
mps-uncap,0.6,16.283273696899414,33.743858337402344,11.84844970703125
mig,0.6,29.500484466552734,23.024559020996094,16.536951065063477
mps-uncap,0.7,15.700578689575195,34.76524353027344,12.025117874145508
mig,0.7,26.214599609375,20.439624786376953,14.656305313110352
mps-uncap,0.8,24.0631103515625,32.49049186706543,22.526979446411133
mig,0.8,30.789613723754883,21.135330200195312,8.435964584350586
mps-uncap,0.9,18.732547760009766,31.756162643432617,13.701438903808594
mig,0.9,26.128053665161133,21.86870574951172,17.55666732788086
mps-uncap,1.0,16.873836517333984,32.1812629699707,13.023138046264648
mig,1.0,29.105663299560547,21.914958953857422,12.845277786254883
mps-uncap,1.1,16.808032989501953,35.02631187438965,12.42685317993164
mig,1.1,31.091690063476562,20.617246627807617,17.377614974975586
mps-uncap,1.2,15.909671783447266,32.20725059509277,16.54791831970215
mig,1.2,28.708934783935547,21.322965621948242,15.914201736450195
mps-uncap,1.3,16.105175018310547,34.75666046142578,20.36738395690918
mig,1.3,26.053190231323242,11.811256408691406,12.792110443115234
