mode,load,0_vgg16-16,1_inception_v3-4,2_resnet18-4
mps-uncap,0.6,22.536277770996094,63.1150245666504,14.471721649169933
mig,0.6,76.19190216064453,26.480579376220703,8.826732635498047
mps-uncap,0.7,24.355053901672363,196.28655910491943,27.339625358581564
mig,0.7,89.39321041107178,34.00030136108399,11.70492172241211
mps-uncap,0.8,26.72324180603028,3367.191791534424,64.81399536132814
mig,0.8,139.8028373718262,63.88769149780273,14.927005767822264
mps-uncap,0.9,29.374217987060558,16694.105052947998,277.8302192687988
mig,0.9,223.11122417449954,110.09049415588385,31.291532516479524
mps-uncap,1.0,29.284763336181665,26020.407152175903,10834.850645065308
mig,1.0,719.985842704773,659.833002090454,993.6621189117432
mps-uncap,1.1,36.326193809509284,34670.84865570069,17777.584171295166
mig,1.1,7182.6992988586435,8075.358271598816,7244.73056793213
mps-uncap,1.2,39.28661346435547,38932.1665763855,30110.828399658203
mig,1.2,14606.897687911987,12679.614925384521,12906.959891319275
mps-uncap,1.3,47.06192016601564,48554.43730354309,35650.87902545929
mig,1.3,20308.834099769592,17109.177017211914,19434.958934783936
