mode,load,0_vgg16-16,1_inception_v3-4,2_resnet18-4
mps-uncap,0.6,10.600686073303223,51.43079757690441,10.829496383667022
mig,0.6,53.69424819946289,18.026638031005863,5.90968132019043
mps-uncap,0.7,12.33394145965576,184.46588516235352,23.839497566223145
mig,0.7,67.00050830841064,25.26440620422364,8.78286361694336
mps-uncap,0.8,14.882755279541016,3356.6374063491826,61.496782302856445
mig,0.8,117.19880104064941,55.290794372558594,12.022733688354492
mps-uncap,0.9,17.500853538513187,16683.6287021637,274.50914382934576
mig,0.9,200.3098487854004,101.47919654846197,28.460311889648455
mps-uncap,1.0,17.26531982421876,26011.5797996521,10831.650614738464
mig,1.0,697.1056461334229,651.2325525283813,990.7796382904053
mps-uncap,1.1,24.316024780273438,34647.23143577576,17774.054861068726
mig,1.1,7160.094118118287,8066.776394844055,7241.890382766724
mps-uncap,1.2,27.391433715820312,38923.68769645691,30108.835458755493
mig,1.2,14584.491610527039,12670.897603034973,12904.188871383667
mps-uncap,1.3,34.824490547180176,48545.72710990906,35647.983241081245
mig,1.3,20285.234785079952,17100.395154953003,19431.883931159973
