mode,load,0_vgg16-16,1_inception_v3-4,2_resnet18-4
mps-uncap,0.6,61.32197380065918,141.36242866516113,65.61779975891113
mig,0.6,173.30360412597656,82.21602439880371,26.47542953491211
mps-uncap,0.7,41.59069061279297,507.71474838256836,102.57458686828613
mig,0.7,202.61788368225098,74.39517974853516,36.223649978637695
mps-uncap,0.8,63.72570991516113,4139.522075653076,188.61985206604004
mig,0.8,323.5127925872803,160.71510314941406,42.269229888916016
mps-uncap,0.9,72.04532623291016,18128.867626190186,478.17492485046387
mig,0.9,380.72681427001953,189.82362747192383,113.75164985656738
mps-uncap,1.0,55.4814338684082,28491.67823791504,11953.68504524231
mig,1.0,1155.3356647491455,853.7242412567139,1136.1331939697266
mps-uncap,1.1,69.98276710510254,39170.878887176514,20367.83504486084
mig,1.1,8353.448152542114,8782.208919525146,8014.986753463745
mps-uncap,1.2,87.96024322509766,43170.83191871643,33262.3074054718
mig,1.2,16388.495445251465,13937.498092651367,14458.442211151123
mps-uncap,1.3,103.94454002380371,53613.98458480835,39175.782442092896
mig,1.3,22102.543354034424,19108.678340911865,22105.9410572052
