mode,load,0_vgg16-16,1_inception_v3-4,2_resnet18-4
mps-uncap,0.6,0.018596649169921875,12.105703353881836,1.2154579162597656
mig,0.6,9.908437728881836,3.182649612426758,0.9660720825195312
mps-uncap,0.7,0.018596649169921875,60.96446514129639,3.4182071685791016
mig,0.7,17.22574234008789,6.436824798583984,1.978754997253418
mps-uncap,0.8,0.018835067749023438,2000.4515647888184,11.123180389404297
mig,0.8,28.836965560913086,12.677192687988281,3.125429153442383
mps-uncap,0.9,0.020503997802734375,9291.521191596985,84.48123931884766
mig,0.9,57.48748779296875,22.904157638549805,6.876230239868164
mps-uncap,1.0,0.6873607635498047,14332.008600234985,5884.261727333069
mig,1.0,375.16045570373535,209.7264528274536,347.6369380950928
mps-uncap,1.1,3.803253173828125,19144.296169281006,9985.322952270508
mig,1.1,4112.684726715088,3746.6514110565186,3493.2844638824463
mps-uncap,1.2,5.582094192504883,22316.47539138794,17375.615119934082
mig,1.2,8376.753211021423,6999.146342277527,6798.7916469573975
mps-uncap,1.3,8.428454399108887,26095.685839653015,18374.820232391357
mig,1.3,10493.81971359253,9320.31512260437,8950.319170951843
