mode,load,0_vgg16-16,1_inception_v3-4,2_resnet18-4
mps-uncap,0.6,73.42362403869629,150.1636505126953,67.60954856872559
mig,0.6,196.2108612060547,90.66510200500488,29.407978057861328
mps-uncap,0.7,53.54595184326172,516.4194107055664,106.43696784973145
mig,0.7,224.51114654541016,82.95202255249023,39.337158203125
mps-uncap,0.8,75.29854774475098,4148.651361465454,195.420503616333
mig,0.8,345.7679748535156,169.46148872375488,45.07565498352051
mps-uncap,0.9,83.99438858032227,18145.06697654724,482.6536178588867
mig,0.9,403.2158851623535,198.40764999389648,116.6849136352539
mps-uncap,1.0,67.47674942016602,28503.80516052246,11955.700874328613
mig,1.0,1177.5851249694824,862.6480102539062,1138.871192932129
mps-uncap,1.1,81.95137977600098,39186.654567718506,20379.80890274048
mig,1.1,8376.771450042725,8790.821552276611,8017.774343490601
mps-uncap,1.2,99.92671012878418,43192.78073310852,33266.730308532715
mig,1.2,16411.110401153564,13946.113348007202,14467.045783996582
mps-uncap,1.3,116.46008491516113,53631.14309310913,39194.69332695007
mig,1.3,22125.79035758972,19120.489597320557,22117.664337158203
