mode,load,0_vgg16-16,1_inception_v3-4,2_resnet18-4
mps-uncap,0.6,14.708244800567632,28.211560249328606,9.986872673034666
mig,0.6,24.970531463623047,10.189433097839354,3.900289535522461
mps-uncap,0.7,14.911787509918215,29.499161243438717,10.160868167877199
mig,0.7,24.91001605987549,9.78036880493164,3.898441791534424
mps-uncap,0.8,14.741163253784178,26.5108585357666,11.013555526733402
mig,0.8,25.06170272827148,9.604518413543703,3.898253440856932
mps-uncap,0.9,14.786813259124756,27.195882797241214,11.045389175415037
mig,0.9,24.97485637664795,9.330816268920898,3.8813972473144527
mps-uncap,1.0,14.696569442749022,28.128862380981452,11.111042499542236
mig,1.0,25.118303298950195,9.282107353210447,3.8403987884521475
mps-uncap,1.1,14.748990535736086,33.018388748168945,10.406489372253416
mig,1.1,25.19114255905151,9.266376495361317,3.799424171447751
mps-uncap,1.2,14.542794227600094,29.55460548400879,11.266374588012694
mig,1.2,25.091938972473145,9.252746105194085,3.7676095962524414
mps-uncap,1.3,14.707655906677248,33.87329339981079,10.573587417602539
mig,1.3,24.7511887550354,9.155693054199219,3.6346125602722164
