mode,load,0_vgg16-16,1_inception_v3-4,2_resnet18-4
mps-uncap,0.6,10.20050048828125,8.457183837890625,1.9757747650146484
mig,0.6,21.720170974731445,8.294820785522461,2.6481151580810547
mps-uncap,0.7,10.427474975585938,8.594751358032227,1.9674301147460938
mig,0.7,21.657943725585938,8.548259735107422,2.633810043334961
mps-uncap,0.8,10.552644729614258,28.216123580932617,1.9626617431640625
mig,0.8,21.615982055664062,8.485794067382812,2.6311874389648438
mps-uncap,0.9,10.495424270629883,8.861541748046875,1.9567012786865234
mig,0.9,21.723508834838867,8.432626724243164,2.6731491088867188
mps-uncap,1.0,10.747671127319336,20.7674503326416,2.0859241485595703
mig,1.0,21.831274032592773,8.548498153686523,2.7070045471191406
mps-uncap,1.1,11.017322540283203,16.027450561523438,3.3941268920898438
mig,1.1,21.767854690551758,8.600711822509766,2.6972293853759766
mps-uncap,1.2,10.926008224487305,8.647441864013672,2.0301342010498047
mig,1.2,21.910429000854492,8.873224258422852,2.685070037841797
mps-uncap,1.3,10.999679565429688,18.428564071655273,2.0210742950439453
mig,1.3,21.9881534576416,8.826732635498047,2.7008056640625
