mode,load,0_densenet201-8,1_densenet201-8,2_densenet201-8,3_densenet201-8
mig,0.1,22.698640823364258,22.936582565307617,22.900819778442383,42.003631591796875
mig,0.2,22.67169952392578,22.890090942382812,22.831439971923828,42.01555252075195
mig,0.3,22.660493850708008,22.882938385009766,22.84073829650879,41.974782943725586
mig,0.4,22.662639617919922,22.907733917236328,22.849559783935547,41.951894760131836
mig,0.5,22.667646408081055,22.91584014892578,22.856473922729492,41.985273361206055
mig,0.6,22.661924362182617,22.913694381713867,22.841453552246094,41.965484619140625
mig,0.7,22.65644073486328,22.928237915039062,22.863388061523438,41.97430610656738
mig,0.8,22.686481475830078,22.930383682250977,22.83787727355957,42.01555252075195
mig,0.9,22.663116455078125,22.90487289428711,22.868871688842773,42.026519775390625
mig,1.0,22.706985473632812,22.941112518310547,22.937774658203125,42.023420333862305
