mode,load,0_densenet201-8,1_densenet201-8,2_densenet201-8,3_densenet201-8
mig,0.1,20.967664718627905,22.195413112640356,24.56103324890133,36.58285140991211
mig,0.2,34.855411052703865,35.584414005279555,28.310651779174773,81.38212680816652
mig,0.3,41.79196357727052,43.367619514465304,40.09745121002185,73.49459648132324
mig,0.4,65.05499839782695,59.64558124542236,60.23739337921137,95.38159847259519
mig,0.5,85.35559654235841,102.81218528747576,75.65930366516115,160.5086326599121
mig,0.6,80.10290145874033,100.62676906585695,98.44558715820308,202.44625329971308
mig,0.7,112.05372333526611,169.5457959175111,136.97805881500236,188.22716236114493
mig,0.8,239.37571048736584,162.95728683471685,190.0735402107239,291.88186645507824
mig,0.9,402.4564671516416,531.9677591323855,384.3643856048582,908.0042552947998
mig,1.0,966.3611626625061,1351.5305781364436,1894.9368095397945,1890.065994262695
