mode,load,0_densenet201-8,1_densenet201-8,2_densenet201-8,3_densenet201-8
mig,0.1,48.42400550842285,55.142879486083984,65.9787654876709,97.32842445373535
mig,0.2,74.43451881408691,73.20523262023926,65.16408920288086,139.96315002441406
mig,0.3,94.65265274047852,84.46431159973145,115.84234237670898,181.98847770690918
mig,0.4,124.9241828918457,142.3640251159668,109.61365699768066,189.910888671875
mig,0.5,153.8541316986084,178.65967750549316,140.4094696044922,238.3120059967041
mig,0.6,117.03729629516602,147.81808853149414,151.6261100769043,309.21435356140137
mig,0.7,164.28852081298828,261.9500160217285,206.44545555114746,326.9774913787842
mig,0.8,293.1485176086426,246.70672416687012,282.35912322998047,445.62745094299316
mig,0.9,498.7452030181885,604.6552658081055,459.869384765625,1064.1002655029297
mig,1.0,1077.8348445892334,1430.2029609680176,1991.2266731262207,1990.6628131866455
