mode,load,0_resnet101-8,1_vgg19-4,2_vgg19-4
mps-uncap,0.8,14.198780059814453,5.580782890319824,5.607128143310547
mps-uncap,0.9,19.07944679260254,6.618022918701172,6.638288497924805
mps-uncap,1.0,24.54960346221924,7.502317428588867,7.364749908447266
mps-uncap,0.5,12.194275856018066,3.6003589630126953,3.8526058197021484
mps-uncap,0.6,11.844396591186523,4.334211349487305,4.361271858215332
mps-uncap,0.7,12.389659881591797,4.916667938232422,4.813790321350098
mps-uncap,0.1,12.603998184204102,3.4792423248291016,3.4775733947753906
mps-uncap,0.2,12.671470642089844,3.448009490966797,3.435850143432617
mps-uncap,0.3,12.53962516784668,3.4453868865966797,3.4536123275756836
mps-uncap,0.4,12.426137924194336,3.470182418823242,3.449678421020508
