mode,load,0_resnet101-8,1_vgg19-4,2_vgg19-4
mps-uncap,0.8,6.379127502441406,3.3288002014160156,3.3240318298339844
mps-uncap,0.9,6.481409072875977,3.3376216888427734,3.342866897583008
mps-uncap,1.0,6.680965423583984,3.3452510833740234,3.3197402954101562
mps-uncap,0.5,6.27589225769043,3.299713134765625,3.3092498779296875
mps-uncap,0.6,6.289482116699219,3.3059120178222656,3.3125877380371094
mps-uncap,0.7,6.233692169189453,3.3121109008789062,3.3044815063476562
mps-uncap,0.1,6.268978118896484,3.311634063720703,3.2994747161865234
mps-uncap,0.2,6.257772445678711,3.310680389404297,3.295421600341797
mps-uncap,0.3,6.30950927734375,3.305673599243164,3.3082962036132812
mps-uncap,0.4,6.3381195068359375,3.3113956451416016,3.2978057861328125
