mode,load,0_resnet101-8,1_vgg19-4,2_vgg19-4
mps-uncap,0.8,60.32411575317381,31.891286373138428,36.61049365997314
mps-uncap,0.9,153.8662886619567,69.55877780914314,76.24850511550892
mps-uncap,1.0,454.98738288879395,696.0185098648071,207.96943426132202
mps-uncap,0.5,19.77385044097899,9.598767757415786,8.532214164733857
mps-uncap,0.6,23.06015729904169,13.504552841186529,13.880894184112508
mps-uncap,0.7,33.047957420349114,18.506414890289438,16.39399528503418
mps-uncap,0.1,9.004678726196287,2.052309513092041,2.8202342987060542
mps-uncap,0.2,13.084816932678226,4.793403148651125,3.3329367637634273
mps-uncap,0.3,13.49385738372803,5.934534072875935,5.294084548950199
mps-uncap,0.4,18.563771247863777,6.889829635620115,6.305932998657225
