mode,load,0_resnet101-8,1_vgg19-4,2_vgg19-4
mps-uncap,0.8,0.05841255187988281,1.318812370300293,1.157999038696289
mps-uncap,0.9,12.585997581481934,6.295323371887207,5.474686622619629
mps-uncap,1.0,70.18113136291504,125.17881393432617,43.8309907913208
mps-uncap,0.5,0.052809715270996094,0.046253204345703125,0.047206878662109375
mps-uncap,0.6,0.04935264587402344,0.04458427429199219,0.04506111145019531
mps-uncap,0.7,0.051856040954589844,0.046133995056152344,0.04649162292480469
mps-uncap,0.1,0.06186962127685547,0.05364418029785156,0.05602836608886719
mps-uncap,0.2,0.05984306335449219,0.04649162292480469,0.047206878662109375
mps-uncap,0.3,0.057697296142578125,0.04649162292480469,0.047206878662109375
mps-uncap,0.4,0.057816505432128906,0.04744529724121094,0.04553794860839844
