mode,load,0_densenet169-32,1_mobilenet_v2-32,2_mobilenet_v3_large-8,3_mobilenet_v3_small-32
mps-uncap,1.0,51.12354278564453,15.35783052444458,16.648764610290527,14.990692138671875
