mode,load,0_efficientnet_b5-4,1_efficientnet_b6-32,2_mobilenet_v2-32,3_resnet152-32
mps-uncap,1.0,0.0073909759521484375,0.000476837158203125,0.003337860107421875,0.000476837158203125
