mode,load,0_vgg16-32,1_inception_v3-16,2_squeezenet1_1-4
mps-uncap,1.0,31.631946563720703,59.394121170043945,28.278589248657227
mig,1.0,47.74141311645508,30.802011489868164,13.701438903808594
