mode,load,0_vgg16-32,1_inception_v3-16,2_squeezenet1_1-4
mps-uncap,1.0,24.359822273254395,47.54683971405029,19.667339324951172
mig,1.0,43.341946601867676,17.911672592163086,1.9924640655517578
