mode,load,0_vgg16-32,1_inception_v3-16,2_squeezenet1_1-4
mps-uncap,1.0,31.6314697265625,59.393882751464844,28.278350830078125
mig,1.0,47.74117469787598,30.801773071289062,13.701200485229492
