mode,load,0_vgg16-32,1_inception_v3-16,2_squeezenet1_1-4
mps-uncap,1.0,25.047481060028076,54.39512729644775,21.01004600524902
mig,1.0,45.057449340820305,19.213547706603997,2.236270904541015
