mode,load,0_vgg16-32,1_inception_v3-16,2_squeezenet1_1-4
mps-uncap,1.0,22.974371910095215,46.41318321228027,9.360551834106445
mig,1.0,42.748451232910156,17.58432388305664,1.8906593322753906
