mode,load,0_vgg16-32,1_inception_v3-16,2_squeezenet1_1-4
mps-uncap,1.0,24.359703063964844,47.54660129547119,19.66705322265625
mig,1.0,43.341946601867676,17.911481857299805,1.9922256469726562
