mode,load,0_vgg16-32,1_inception_v3-16,2_squeezenet1_1-4
mps-uncap,1.0,21.270751953125,32.372474670410156,1.8308162689208984
mig,1.0,41.81313514709473,17.018556594848633,1.7857551574707031
