mode,load,0_vgg16-32,1_inception_v3-16,2_squeezenet1_1-4
mps-uncap,1.0,25.047659873962402,54.39536571502685,21.01004600524902
mig,1.0,45.057685375213616,19.2137861251831,2.2365093231201167
