mode,load,0_resnet50-2,1_resnet50-2
mig,0.1,68.8609152869602,64.89945582837062
mig,0.2,136.97586689704417,133.83669046823107
mig,0.3,206.09585881640893,197.78254736307417
mig,0.4,272.4534207724103,259.69575660092295
mig,0.5,348.2259566291745,324.09383104492485
mig,0.6,406.1721088776583,389.3560553295761
mig,0.7,419.5548013543852,419.78875265888536
mig,0.8,411.27536702228616,411.7405344217807
mig,0.9,413.3969596864185,413.1947317074988
mig,1.0,417.75997373218866,406.2182875338864
