mode,load,0_vgg19-8,1_vgg19-8,2_vgg19-8,3_vgg19-8
mig,0.1,20.495381355285645,20.61304807662964,20.60044288635254,40.15302658081055
mig,0.2,20.465385913848877,20.58372735977173,20.56478977203369,40.16155242919922
mig,0.3,20.474700927734375,20.548582077026367,20.576753616333008,40.16718864440918
mig,0.4,20.498037338256836,20.666141510009766,20.634756088256836,40.38463592529297
mig,0.5,20.73840856552124,20.827183723449707,20.876967906951904,40.75255870819092
mig,0.6,20.96898078918457,21.060605049133297,21.095898151397705,41.13614559173584
mig,0.7,21.17335796356201,21.30093812942505,21.30763053894043,41.56374216079712
mig,0.8,21.33319854736328,21.453492641448975,21.455135345458984,41.91455841064453
mig,0.9,21.505963802337646,21.63211822509766,21.641385555267334,42.30086326599121
mig,1.0,21.616969108581543,21.76187038421631,21.74835205078125,42.44606971740723
