mode,load,0_vgg19-8,1_vgg19-8,2_vgg19-8,3_vgg19-8
mig,0.1,20.53236961364746,20.6878662109375,26.099586486816406,49.87287521362305
mig,0.2,30.55262565612793,33.913421630859375,33.55269432067872,61.335515975952156
mig,0.3,36.495780944824226,35.57629585266113,38.059067726135254,70.65701484680176
mig,0.4,38.38372230529785,40.25106430053711,38.77620697021484,77.20861434936523
mig,0.5,44.188117980957024,51.02932453155519,44.309043884277344,100.1238346099854
mig,0.6,53.58939170837403,55.18734455108643,56.643915176391616,128.60655784606934
mig,0.7,74.1581916809082,79.85596656799316,77.26998329162599,175.1249790191651
mig,0.8,109.16113853454586,106.27808570861818,99.37493801116943,228.66559028625488
mig,0.9,209.4194173812866,213.2507324218751,215.4322862625122,414.7984981536868
mig,1.0,1409.4421386718748,375.7945060729981,676.3326168060303,729.9985885620118
