mode,load,0_densenet169-8,1_efficientnet_b7-16,2_resnet18-8
mps-uncap,0.8,0.011920928955078125,0.01239776611328125,0.009298324584960938
mps-uncap,0.9,0.012159347534179688,0.014781951904296875,0.00858306884765625
mps-uncap,1.0,0.013113021850585938,0.015497207641601562,0.008821487426757812
mps-uncap,0.5,0.01239776611328125,0.0133514404296875,0.008821487426757812
mps-uncap,0.6,0.012159347534179688,0.011205673217773438,0.008821487426757812
mps-uncap,0.7,0.012159347534179688,0.013828277587890625,0.008344650268554688
mps-uncap,0.1,0.020503997802734375,0.016689300537109375,0.010967254638671875
mps-uncap,0.2,0.0133514404296875,0.01621246337890625,0.008344650268554688
mps-uncap,0.3,0.012874603271484375,0.015020370483398438,0.009775161743164062
mps-uncap,0.4,0.013589859008789062,0.013828277587890625,0.008821487426757812
