mode,load,0_densenet169-8,1_efficientnet_b7-16,2_resnet18-8
mps-uncap,0.8,184.61942672729492,374.12095069885254,71.53940200805664
mps-uncap,0.9,523.6308574676514,589.0321731567383,260.44464111328125
mps-uncap,1.0,1341.655969619751,2126.7998218536377,293.2403087615967
mps-uncap,0.5,74.43737983703613,150.8035659790039,21.894454956054688
mps-uncap,0.6,117.26665496826172,185.164213180542,24.70707893371582
mps-uncap,0.7,187.89410591125488,287.53209114074707,38.20919990539551
mps-uncap,0.1,46.18477821350098,52.79660224914551,10.746002197265625
mps-uncap,0.2,63.07244300842285,69.75150108337402,15.772342681884766
mps-uncap,0.3,68.73273849487305,90.72422981262207,15.807390213012695
mps-uncap,0.4,67.22474098205566,172.84870147705078,26.028871536254883
