mode,load,0_densenet169-8,1_efficientnet_b7-16,2_resnet18-8
mps-uncap,0.8,9.780168533325195,27.931928634643555,1.5947818756103516
mps-uncap,0.9,9.916543960571289,27.164697647094727,1.5976428985595703
mps-uncap,1.0,10.12730598449707,29.11376953125,1.5881061553955078
mps-uncap,0.5,9.820699691772461,26.808977127075195,1.569986343383789
mps-uncap,0.6,9.963274002075195,26.654481887817383,1.5873908996582031
mps-uncap,0.7,9.968996047973633,27.082443237304688,1.584768295288086
mps-uncap,0.1,9.902477264404297,26.716232299804688,1.6009807586669922
mps-uncap,0.2,9.879112243652344,26.79157257080078,1.6009807586669922
mps-uncap,0.3,9.936809539794922,26.785612106323242,1.6026496887207031
mps-uncap,0.4,10.12563705444336,26.774883270263672,1.5981197357177734
