mode,load,0_densenet169-8,1_efficientnet_b7-16,2_resnet18-8
mps-uncap,0.8,133.02395105361893,300.143849849701,41.861152648925774
mps-uncap,0.9,375.68398714065546,471.5656018257141,186.51454448699914
mps-uncap,1.0,1230.1423549652104,1971.399221420289,268.922164440155
mps-uncap,0.5,55.137121677398724,109.10006761550908,13.443870544433587
mps-uncap,0.6,80.10148525238044,129.67365503311166,15.813570022583011
mps-uncap,0.7,117.13776588439954,203.99442195892468,21.201176643371586
mps-uncap,0.1,43.23035240173339,49.2904281616211,6.0318660736083975
mps-uncap,0.2,45.234212875366204,56.25271797180176,8.892893791198729
mps-uncap,0.3,47.232732772827156,69.8120594024658,9.478492736816401
mps-uncap,0.4,52.38426446914672,127.1096587181097,11.624801158905033
