mode,load,0_densenet169-8,1_efficientnet_b7-16,2_resnet18-8
mps-uncap,0.8,9.677410125732422,26.7794132232666,1.5797615051269531
mps-uncap,0.9,9.820699691772461,26.786088943481445,1.5854835510253906
mps-uncap,1.0,9.97304916381836,27.276992797851562,1.5764236450195312
mps-uncap,0.5,9.690523147583008,26.772260665893555,1.5604496002197266
mps-uncap,0.6,9.887933731079102,26.5963077545166,1.5723705291748047
mps-uncap,0.7,9.902715682983398,26.585102081298828,1.569986343383789
mps-uncap,0.1,9.73057746887207,26.64637565612793,1.5897750854492188
mps-uncap,0.2,9.865760803222656,26.741743087768555,1.5871524810791016
mps-uncap,0.3,9.826898574829102,26.736974716186523,1.5892982482910156
mps-uncap,0.4,10.00523567199707,26.75342559814453,1.5871524810791016
