mode,load,0_densenet121-2,1_densenet161-16,2_vgg11-16
mps-uncap,0.8,43.541669845581055,69.24843788146973,15.758037567138672
mps-uncap,0.9,47.8215217590332,65.42682647705078,19.281864166259766
mps-uncap,1.0,45.073509216308594,71.52652740478516,15.748977661132812
mps-uncap,0.5,41.19992256164551,62.10970878601074,19.120216369628906
mps-uncap,0.6,42.4504280090332,63.271522521972656,14.192342758178711
mps-uncap,0.7,43.18952560424805,65.58346748352051,14.393091201782227
mps-uncap,0.1,30.777692794799805,50.27127265930176,13.77105712890625
mps-uncap,0.2,31.826019287109375,50.23789405822754,13.159751892089844
mps-uncap,0.3,30.513286590576172,60.495853424072266,15.584230422973633
mps-uncap,0.4,37.16850280761719,62.81852722167969,15.160083770751953
