mode,load,0_densenet121-2,1_densenet161-16,2_vgg11-16
mps-uncap,0.8,35.89141368865967,71.11668586730957,18.89824867248535
mps-uncap,0.9,117.22302436828613,185.86158752441406,224.86543655395508
mps-uncap,1.0,762.2456550598145,707.2937488555908,3443.8527822494507
mps-uncap,0.5,18.006324768066406,32.30631351470947,8.364677429199219
mps-uncap,0.6,18.72396469116211,38.46478462219238,9.422898292541504
mps-uncap,0.7,23.680806159973145,53.75182628631592,13.216733932495117
mps-uncap,0.1,23.573637008666992,31.421661376953125,7.540225982666016
mps-uncap,0.2,21.671295166015625,26.15809440612793,7.3615312576293945
mps-uncap,0.3,21.083474159240723,26.604413986206055,7.359027862548828
mps-uncap,0.4,17.83013343811035,28.573989868164062,7.85517692565918
